203.95	203.985	like,
204.07	204.465	busy
204.51	204.545	part
204.55	204.585	of
204.91	204.945	the
204.95	204.985	day.
206.94	206.975	But
207.5	207.535	maybe
207.62	207.655	in
207.66	207.695	the
208.06	208.095	morning,
208.82	208.895	let's
209.22	209.255	bring
209.58	209.615	it
209.62	209.655	back
210.02	210.055	down
210.1	210.135	to
210.22	210.255	two.
211.33	211.365	And
211.41	211.445	then
211.81	211.845	every
211.97	212.045	scene
212.33	212.365	of
212.41	212.445	this
212.49	212.565	bike
213.25	213.285	we
213.33	213.365	can
213.69	213.725	dig
213.85	213.885	in.
219.04	219.075	If
219.08	219.115	you
219.4	219.435	have
219.48	219.515	any
219.6	219.635	more
219.96	219.995	information.
221.99	222.025	About.
223.06	223.095	This
223.5	223.535	tool.
224.65	224.685	Maybe
224.81	224.845	you
224.811	224.846	could
225.21	225.245	share
225.37	225.405	that.
228.64	228.675	Finish
228.76	228.795	some
228.84	228.875	work.
229.48	229.515	I
229.56	229.595	was
229.72	229.755	kind
229.76	229.795	of
229.84	229.875	looking.
230.95	230.985	If
231.03	231.105	it's
231.39	231.425	ready,
231.79	231.825	but
232.23	232.265	I
232.39	232.425	had
232.67	232.705	some
232.79	232.985	unexpected
233.55	233.625	errors
233.63	233.665	and
233.75	233.785	whatever.
233.83	233.865	So
234.19	234.225	maybe
234.55	234.585	I
234.63	234.665	can
234.95	234.985	say
235.03	235.065	like,
235.07	235.105	okay,
235.39	235.425	if
235.47	235.505	you
235.51	235.545	want
235.55	235.585	to
235.83	236.025	investigate
236.27	236.305	and
236.63	236.665	can
236.71	236.745	wait
236.83	236.865	a
236.87	236.905	week.
238.42	238.535	I'm
238.54	238.575	going
238.58	238.615	to
238.86	238.895	get
238.94	238.975	stuff
239.1	239.135	ready
239.46	239.495	for
240.14	240.175	in
240.22	240.255	a
240.26	240.295	week
240.38	240.415	and
240.66	240.695	I
240.74	240.775	also
240.86	240.895	still
241.22	241.295	don't
241.58	241.615	have
242.1	242.135	access
242.62	242.655	to.
245.49	245.565	Prod
245.65	245.725	machines
246.05	246.085	to
246.13	246.165	kind
246.17	246.205	of
246.53	246.605	ssh,
247.29	247.325	and.
248.24	248.275	Open
249.0	249.035	the
249.12	249.155	electric
249.6	249.755	console
250.04	250.075	there.
250.16	250.195	So.
251.67	251.705	I
251.75	251.825	can't
251.87	251.905	do
251.95	251.985	anything
252.39	252.425	hands
252.79	252.825	on
253.27	253.305	yet.
254.78	254.815	So.
255.89	256.005	Let's
256.33	256.365	wait.
257.21	257.245	Okay.
257.61	257.645	Yeah.
257.93	257.965	I
257.97	258.005	think
258.05	258.125	it's
258.49	258.525	like
258.89	258.925	we
259.01	259.045	still
259.85	259.885	have.
261.16	261.275	Basic
261.6	261.795	tooling
262.12	262.155	around
262.88	262.995	telling
263.36	263.395	this
263.44	263.475	stuff.
264.55	264.585	Like
264.67	264.705	you
265.03	265.065	use
265.11	265.145	the
265.23	265.265	built
265.71	265.745	in.
267.7	267.895	Erlang
268.22	268.255	process
268.74	268.855	info
269.18	269.215	to
269.26	269.295	get
269.66	269.695	information
270.06	270.095	about
270.5	270.615	memory
271.26	271.295	and
271.74	272.375	reductions.
275.17	275.205	Not
275.25	275.285	always.
277.64	278.075	Fruitful,
278.44	278.475	in
278.48	278.515	terms
278.56	278.595	of
279.16	279.195	these
279.36	279.555	debugging.
281.99	282.385	Memory
282.43	282.465	is
282.79	282.825	a
282.83	282.865	little
282.95	283.025	easier
283.39	283.425	to
283.47	283.505	track
283.83	283.865	because.
286.26	286.295	You're
286.3	286.335	just
286.7	286.735	taking
286.86	286.895	it
286.9	286.935	from
287.22	287.295	memory
287.54	287.575	of
287.62	287.655	a
287.66	287.855	cpu.
288.14	288.175	It
288.22	288.255	seems
288.54	288.575	to.
291.33	291.365	Moving
291.69	291.885	targets.
292.45	292.525	It's
292.57	292.605	very
292.65	292.685	hard
293.05	293.085	to
293.13	293.165	kind
293.17	293.205	of
293.53	293.565	figure
293.65	293.685	out.
294.76	294.915	What's
295.24	295.355	eating?
295.4	295.435	It.
296.63	296.665	Yeah.
302.42	302.455	Wait
302.54	302.575	for
302.9	302.935	that.
303.58	303.615	Especially
303.78	303.815	if
304.1	304.175	it's
304.14	304.175	something
304.5	304.575	you're
304.62	304.655	doing
304.98	305.015	in
305.02	305.055	your
305.1	305.135	free
305.18	305.215	time.
308.69	308.725	Okay.
309.41	309.445	I
309.49	309.565	don't
309.57	309.605	have
309.85	309.885	much
310.17	310.205	to
310.25	310.405	contribute
310.49	310.525	right
310.81	310.845	now.
312.36	312.395	I
312.361	312.396	just
312.44	312.475	wanted
312.56	312.595	to
313.08	313.115	fill
313.48	313.515	the
313.56	314.035	sale.
314.8	314.835	Okay.
317.91	317.945	Anyone
318.35	318.385	of
318.71	318.745	anything
318.87	318.905	else.
322.82	322.855	I
322.86	323.175	don't
323.18	323.215	have
323.26	323.295	anything.
326.61	326.645	After
326.73	326.765	me
326.85	326.885	getting
327.21	327.245	the
327.25	327.605	taxi
327.65	327.685	to
327.73	327.765	the
327.97	328.125	airport
328.37	328.405	because
328.49	328.525	the
328.53	328.565	bus
328.97	329.045	didn't
329.33	329.365	come
329.73	329.885	rushing
329.93	329.965	to
330.21	330.245	the
330.25	330.365	airport.
330.73	330.765	My
330.81	331.125	flight
331.13	331.165	was
331.49	331.605	played
331.65	331.685	for
331.97	332.005	two
332.05	332.085	and
332.09	332.125	a
332.13	332.165	half
332.53	332.565	hours.
333.64	333.675	I
333.72	333.835	didn't
333.88	333.915	get
333.96	333.995	home
334.32	334.355	until
334.68	334.795	130
335.16	335.195	in
335.24	335.275	the
335.6	335.635	morning.
337.63	337.665	So
337.71	337.745	it
337.79	337.825	has
337.87	337.905	to
337.91	337.945	be
338.23	338.265	the
338.27	338.305	most
338.59	338.785	predictable
339.47	339.505	days.
341.18	341.215	But
341.82	341.855	things
342.26	342.295	happen.
343.57	343.605	But
343.89	343.925	we
343.97	344.005	can
344.05	344.085	leave
344.37	344.405	it
344.45	344.485	there
344.53	344.565	for
344.57	344.605	today.
344.85	344.885	Then
344.97	345.005	if
345.29	345.325	we
345.33	345.365	have
345.41	345.445	nothing
345.85	345.885	else.
347.16	347.195	Enjoy
347.56	347.595	your
347.68	348.075	25
348.12	348.155	minutes
348.96	348.995	back.
